user_id,compliment_cool,compliment_cute,compliment_funny,compliment_hot,compliment_list,compliment_more,compliment_note,compliment_photos,compliment_plain,compliment_profile,compliment_writer,cool,fans,funny,review_count,useful,yelping_since,now_date,acceptance,activation,frequency,subscribe,registeration,W1,W2,Wi,Wj
DICLJDdq0HpvOVYR5mB4gA,137,0,137,86,0,36,45,6,143,5,129,2352,164,1569,3053,4527,2010/1/12 19:12,2021/3/31 0:00,,,,,,,,,
dKCEIzXWKjQoorZ4R6PBvg,58,1,58,13,1,8,41,11,80,2,23,635,48,514,1042,2119,2008/7/19 21:29,2021/3/31 0:00,,,,,,,,,
Lb37hatAjI3fgHEh2lMNEw,78,0,78,25,2,5,28,5,70,10,36,649,86,726,1319,1454,2007/5/29 10:09,2021/3/31 0:00,,,,,,,,,
rW-iz5OKzzp2WOHh-CC9uQ,25,1,25,7,0,5,21,1,34,1,13,274,44,189,1203,794,2009/7/11 20:11,2021/3/31 0:00,,,,,,,,,
8Z9ugoA4MGwiJVh-CB8bhQ,143,16,143,136,3,9,45,34,96,10,49,1167,99,784,1225,1869,2006/5/16 20:11,2021/3/31 0:00,,,,,,,,,
CESIxRplQxxE0ruEXrrVSg,46,4,46,29,1,6,23,9,49,5,20,1146,90,489,1053,1817,2008/1/16 8:28,2021/3/31 0:00,,,,,,,,,
tORKMQQnMJLzCEsRXQikyg,30,7,30,11,2,10,39,5,31,2,13,428,39,342,1668,934,2007/9/6 7:13,2021/3/31 0:00,,,,,,,,,
GFyA9ULGAeD-xZEPto2y7A,740,61,740,396,18,43,534,225,2771,53,352,16680,1382,6741,1487,24545,2011/1/17 22:05,2021/3/31 0:00,,,,,,,,,
HJdFNtGwRUpDI6KvorA4cw,218,2,218,76,13,26,109,15,193,4,151,1707,121,1080,1102,3392,2008/12/17 21:59,2021/3/31 0:00,,,,,,,,,
hcZqq-a16ZTjaM2p2MljTg,226,29,226,162,6,28,78,45,149,21,99,2323,176,1292,1026,3179,2005/12/28 16:38,2021/3/31 0:00,,,,,,,,,
kZJWAY828P8QZTqVYzhTCg,4543,197,4543,5939,41,127,1115,1072,2795,295,1146,14093,174,11845,2199,15931,2008/12/12 0:23,2021/3/31 0:00,,,,,,,,,
0tvCcnfJnSs55iB6mqPk3w,2312,46,2312,887,10,224,813,1125,1927,141,1047,12712,237,8284,1448,14693,2011/2/6 16:43,2021/3/31 0:00,,,,,,,,,
H32QTRV87Q6CGTVUm1Z4QA,50,1,50,13,4,5,43,8,42,1,49,1433,99,925,1761,3501,2008/3/9 2:12,2021/3/31 0:00,,,,,,,,,
cKJ0r01eF7E-tYp2FQOyRA,180,2,180,100,6,26,112,155,217,18,140,4820,273,3423,2127,8083,2008/11/10 21:40,2021/3/31 0:00,,,,,,,,,
ppsm8EDKjA1fp1yTCP3RrQ,86,1,86,40,3,17,62,4,58,2,94,1375,86,1178,1085,3922,2011/1/28 3:35,2021/3/31 0:00,,,,,,,,,
I-FmdvI28N7OIIt4JZOgIg,1314,105,1314,1545,33,123,393,828,690,125,1105,17880,650,11961,2533,20944,2012/5/10 21:02,2021/3/31 0:00,,,,,,,,,
ZXNwO2bY3QTYP0k_5bhG1A,3500,72,3500,1735,159,334,746,825,1628,634,1371,10637,209,8749,1277,13347,2007/10/10 22:07,2021/3/31 0:00,,,,,,,,,
A0j21z2Q1HGic7jW6e9h7A,5392,38,5392,2585,33,331,2271,1645,4593,500,1449,24757,636,18957,1407,27837,2010/7/2 16:21,2021/3/31 0:00,,,,,,,,,
HyXK2GNR9i4SWpLQGOqQYQ,148,5,148,65,6,11,80,24,173,5,66,892,92,530,1117,1803,2009/12/16 15:20,2021/3/31 0:00,,,,,,,,,
3XzhO2aJdvVtYhKOCJsPrg,267,2,267,109,2,23,140,76,263,13,100,6198,170,3422,2945,7433,2011/1/20 18:04,2021/3/31 0:00,,,,,,,,,
8wQIoFapkegkC5fcVYg_Iw,151,15,151,110,16,9,80,34,101,7,71,2048,99,1235,1111,4146,2009/5/31 17:22,2021/3/31 0:00,,,,,,,,,
zZkUkK9M0v02qHBCCm5zaA,68,9,68,35,1,11,23,76,81,8,15,964,64,639,1058,1817,2010/10/18 7:35,2021/3/31 0:00,,,,,,,,,
R_g7nh8iT_qVUkjtb10gdA,460,3,460,283,2,25,244,193,413,13,155,7576,235,3507,1290,8757,2009/6/2 2:37,2021/3/31 0:00,,,,,,,,,
nwyn40lYhUyEZn3J2a8Xyg,52,3,52,38,0,10,46,11,60,4,36,1743,97,1241,1243,3076,2008/2/6 3:26,2021/3/31 0:00,,,,,,,,,
bMGXNeeymFqyaISCKJjCkA,615,40,615,356,19,44,168,191,264,20,284,3446,253,2374,1225,4608,2008/6/9 23:47,2021/3/31 0:00,,,,,,,,,
yZFAlk6UdPqzt-k2laVVaQ,28,6,28,11,0,17,16,11,43,3,23,1563,79,1114,1255,2240,2009/4/12 18:03,2021/3/31 0:00,,,,,,,,,
6agmDWsBMxZBc6qDSZworg,151,4,151,78,16,11,44,41,74,8,110,2032,123,973,1016,3260,2008/3/31 1:33,2021/3/31 0:00,,,,,,,,,
mn_KE-TkvEaVuhIAlpHstA,80,2,80,33,16,6,48,8,107,4,70,625,54,450,1041,2083,2011/4/18 14:17,2021/3/31 0:00,,,,,,,,,
is5vAvanYvmF-28i9no2LQ,129,2,129,125,0,5,123,127,114,2,106,2541,133,1425,1548,4740,2011/3/26 4:55,2021/3/31 0:00,,,,,,,,,
NsqDhj79N8x5NamFCRLAsA,82,4,82,23,0,17,38,29,56,7,43,1043,85,667,1011,1793,2008/5/27 19:25,2021/3/31 0:00,,,,,,,,,
qipHmmkFoP6o1l4TwUViNA,119,3,119,61,11,16,38,36,102,9,91,954,94,355,1119,2431,2008/4/21 17:55,2021/3/31 0:00,,,,,,,,,
viwKpVVaOhWur77Sh4L4cw,50,0,50,26,1,8,22,5,34,2,23,653,39,616,1694,1644,2007/4/16 19:11,2021/3/31 0:00,,,,,,,,,
9Gdifl4r1t6lHdEu4gzhiA,212,3,212,114,24,25,108,7,197,11,46,1664,63,556,1218,2268,2008/4/5 21:18,2021/3/31 0:00,,,,,,,,,
DSpFOTOSCAh3LEv3L1fPPQ,72,0,72,39,7,9,92,2,72,5,52,551,52,442,1130,1697,2011/6/1 17:32,2021/3/31 0:00,,,,,,,,,
AOFDB60pjiXby08lx5HHYQ,11,1,11,11,1,5,16,2,24,3,7,339,33,240,1464,818,2011/7/15 16:40,2021/3/31 0:00,,,,,,,,,
ACwBMSJzgW6vOvV7vOrk8Q,379,3,379,208,6,45,124,45,162,57,255,9583,136,5973,2223,11035,2010/12/16 19:35,2021/3/31 0:00,,,,,,,,,
B-s-8VUnuBjGTP3d01jsyw,311,11,311,155,4,23,268,66,483,13,246,5732,145,3438,2411,7122,2008/2/20 23:52,2021/3/31 0:00,,,,,,,,,
ySqKXdWrWSsMk9hHAORlSA,31,1,31,16,6,7,19,4,54,2,43,828,61,350,1525,1303,2009/11/12 11:14,2021/3/31 0:00,,,,,,,,,
BbEQf8-Sj4xeHO6Vnw0izA,599,14,599,256,31,33,356,108,671,22,314,2726,179,2537,1152,4566,2007/11/6 19:45,2021/3/31 0:00,,,,,,,,,
xxB5F6TJ4J1MlNufCdqz2Q,131,4,131,41,0,13,57,21,150,13,58,4416,134,2938,2148,6437,2009/6/27 18:18,2021/3/31 0:00,,,,,,,,,
JD7L3z31GmOuVsRRPyqdFQ,86,0,86,21,1,29,100,111,131,0,69,6115,201,2991,1732,8773,2006/8/30 13:56,2021/3/31 0:00,,,,,,,,,
gQspVZ78KbELItUKOxOblQ,201,4,201,97,14,34,211,652,269,15,161,3100,144,1582,1057,4531,2007/12/10 22:12,2021/3/31 0:00,,,,,,,,,
6tDMGnbO4m8ENlUvG7r0eA,794,4,794,309,6,53,186,229,576,30,374,7264,172,6223,1486,8396,2011/7/14 14:37,2021/3/31 0:00,,,,,,,,,
l-tDF960t9BakjyH34XfTA,296,10,296,149,10,16,155,93,281,9,119,2065,138,1597,1987,3551,2010/7/17 21:30,2021/3/31 0:00,,,,,,,,,
mBruzuCXfVQ3gug8H7EgdA,1561,76,1561,946,39,138,896,452,1540,309,1020,6815,108,5856,1241,8839,2007/5/9 23:51,2021/3/31 0:00,,,,,,,,,
K8VSrOOCdXS9VX5S66W4GQ,1215,7,1215,1107,28,358,473,655,1057,230,821,16156,251,13881,1602,18160,2009/7/14 13:42,2021/3/31 0:00,,,,,,,,,
DEFk299pEBqKgUgQ703V9g,175,1,175,41,0,9,88,20,136,19,44,3241,69,1545,1188,4215,2011/1/8 3:46,2021/3/31 0:00,,,,,,,,,
f_1bRw8RuK-zZAKuUMTqNw,547,15,547,259,0,28,218,968,393,23,195,9179,576,5217,1106,11216,2010/8/7 0:18,2021/3/31 0:00,,,,,,,,,
Ed20T0T3jkAqVBBiyXju6A,58,5,58,51,1,11,35,5,71,9,58,1554,112,1122,2281,3009,2008/3/6 17:14,2021/3/31 0:00,,,,,,,,,
sr2pTeBbehzepVkzUXft7Q,15,1,15,16,0,5,62,7,23,4,23,773,51,646,1031,1169,2010/9/27 5:29,2021/3/31 0:00,,,,,,,,,
1kNsEAhGU8d8xugMuXJGFA,28,0,28,16,1,4,38,6,36,2,20,517,56,411,1298,1397,2011/1/26 1:17,2021/3/31 0:00,,,,,,,,,
UOM1TCOUqT2UD19p-yxWLA,279,8,279,106,4,37,132,34,175,20,74,1617,107,1308,2052,2843,2008/5/8 20:03,2021/3/31 0:00,,,,,,,,,
njJjEOLRTo03Fwp4jg_Jpg,59,1,59,74,2,8,41,26,52,1,55,863,95,424,1117,1541,2009/3/26 3:24,2021/3/31 0:00,,,,,,,,,
tH0uKD-vNwMoEc3Xk3Cbdg,733,37,733,405,4,29,326,354,451,9,291,5524,299,3841,1280,7245,2012/7/31 13:17,2021/3/31 0:00,,,,,,,,,
ypYEK8nw6N71jVrQBv09Ag,187,0,187,50,1,20,91,29,212,5,120,2116,118,1182,1251,4082,2010/6/28 1:32,2021/3/31 0:00,,,,,,,,,
EKdyI4jpUF29YtPkKiCtcg,504,117,504,411,36,45,391,62,200,24,88,3472,168,3252,1025,3977,2007/2/4 2:36,2021/3/31 0:00,,,,,,,,,
FZNRzY6m67fhlnNE8XglTQ,3713,76,3713,1509,28,188,969,1494,3482,170,634,27958,388,18698,1021,29359,2007/6/16 6:33,2021/3/31 0:00,,,,,,,,,
IixIxVQJvJg7SDQM_WCMmw,190,29,190,198,7,12,118,72,119,15,76,1916,179,1280,1379,3593,2009/3/2 23:06,2021/3/31 0:00,,,,,,,,,
TbXMSZIGqpvbXL7BFRHMUA,184,1,184,52,0,14,103,90,160,1,72,7168,199,2951,1165,9803,2011/2/3 20:53,2021/3/31 0:00,,,,,,,,,
oQwFLohuwcJYMd0WhCph-Q,36,0,36,18,10,1,36,7,30,3,44,470,58,202,1054,958,2008/9/12 0:00,2021/3/31 0:00,,,,,,,,,
f5KxH3YahdmVBgS1axPoWg,394,17,394,275,6,28,125,45,381,26,222,2650,251,2556,1648,4108,2008/10/16 19:58,2021/3/31 0:00,,,,,,,,,
mjOKUSdIqxFPSYMB-MmS9g,1020,52,1020,871,17,40,519,400,995,25,521,8208,353,4085,1122,9464,2007/9/13 17:02,2021/3/31 0:00,,,,,,,,,
ybJkYYEBvFGVb-or4i9_oA,335,26,335,164,3,46,197,18,323,24,68,2599,101,2570,2502,5028,2007/5/17 22:56,2021/3/31 0:00,,,,,,,,,
LkXNQQaIc5yrKu9Ap87RrA,432,5,432,291,7,28,279,239,812,2,299,3739,154,1962,1012,5071,2009/2/18 0:03,2021/3/31 0:00,,,,,,,,,
bqJNDwrpF-vULjAVAh_LyQ,81,1,81,73,1,10,36,9,77,8,42,1122,91,590,1390,2216,2010/9/6 2:22,2021/3/31 0:00,,,,,,,,,
nT-sNbcZDDo_9cWBPQSMQA,891,3,891,318,2,23,320,218,977,19,219,4378,219,2875,1353,6632,2008/9/21 15:53,2021/3/31 0:00,,,,,,,,,
pRfWy61wU9e1nrCVrOEWLA,106,5,106,38,8,11,42,15,54,15,38,912,83,1148,1504,2068,2008/6/16 1:56,2021/3/31 0:00,,,,,,,,,
k_muz40jJaiY1PVga6NDXA,81,0,81,26,3,17,53,8,89,7,32,996,57,624,1044,2637,2008/6/9 0:16,2021/3/31 0:00,,,,,,,,,
D-rKFBb1s4_4vpDA9Wjiog,17,0,17,3,0,0,8,0,6,1,2,287,23,287,1389,559,2007/1/28 22:30,2021/3/31 0:00,,,,,,,,,
oDa9wgyowQiKkgTG9cPNJw,213,21,213,148,16,33,76,12,91,15,108,1665,148,1107,1254,2480,2007/1/7 0:55,2021/3/31 0:00,,,,,,,,,
y94FS7iXvZp9QISUc0F__Q,42,2,42,6,0,5,23,0,37,2,18,1034,66,624,1465,2091,2008/10/16 17:40,2021/3/31 0:00,,,,,,,,,
gfyW0vuJls8ARoHmogfcmw,136,25,136,190,2,36,41,9,94,28,150,2122,160,1445,2280,3129,2009/1/8 6:35,2021/3/31 0:00,,,,,,,,,
cQAZN2ZKyMI1GXGm36lDhg,136,11,136,80,7,29,36,8,99,13,49,1205,67,779,1137,2084,2007/5/13 10:08,2021/3/31 0:00,,,,,,,,,
R1FVpAyl_BtxHBWdau2VLg,226,4,226,71,2,21,144,133,287,7,112,5408,127,2397,2880,8201,2010/11/1 4:04,2021/3/31 0:00,,,,,,,,,
uih53bykBGPNn3Lv09ofkA,374,3,374,70,0,18,409,145,1487,14,144,3623,283,1945,1385,5438,2008/6/11 6:51,2021/3/31 0:00,,,,,,,,,
igaoaFNkX7ieMuyUBg0u5w,125,15,125,63,10,20,74,6,131,10,37,1371,93,773,2154,2722,2006/6/18 4:18,2021/3/31 0:00,,,,,,,,,
2-qk8ijAEjYszDZXwRmbQA,98,1,98,47,5,22,70,6,78,3,148,1995,145,947,1213,4081,2009/6/4 1:00,2021/3/31 0:00,,,,,,,,,
PcvbBOCOcs6_suRDH7TSTg,2769,7,2769,907,8,91,410,1373,3060,80,267,37453,478,20355,2070,39256,2012/8/16 3:11,2021/3/31 0:00,,,,,,,,,
O3pSxv1SyHpY4qi4Q16KzA,19,0,19,12,0,1,25,13,38,0,20,565,48,308,1395,1442,2010/7/4 2:52,2021/3/31 0:00,,,,,,,,,
HUmClClluKP5Ur6X7e306Q,216,5,216,124,5,10,73,10,213,7,65,1267,72,1225,1207,2072,2008/3/1 18:08,2021/3/31 0:00,,,,,,,,,
uEQ3nCdOBNOeJ0ow4Ds1vA,101,1,101,63,1,10,44,61,64,3,97,2438,135,1186,1384,4158,2008/10/6 18:31,2021/3/31 0:00,,,,,,,,,
A3Rahgq3ufx81IjbEfAbGg,357,6,357,243,5,17,87,24,153,31,131,2484,118,1184,1180,4039,2011/3/15 18:53,2021/3/31 0:00,,,,,,,,,
8Kjf1ulh1ox5RiO42UI4IQ,38,0,38,9,0,4,21,17,30,1,24,1009,47,687,1305,2118,2009/5/9 22:02,2021/3/31 0:00,,,,,,,,,
sBswn4u5KkmMyWVCV8mTrA,129,5,129,78,5,11,63,16,121,7,53,2076,47,1830,1142,2835,2009/6/10 19:27,2021/3/31 0:00,,,,,,,,,
OSvhWnl4HmxXVCCe3j15-w,16,1,16,8,0,4,43,10,33,1,21,582,52,579,1006,1473,2008/10/20 18:24,2021/3/31 0:00,,,,,,,,,
6EHbIv5w2I4XbXs3dG_D1Q,969,130,969,496,110,199,533,100,784,220,486,6638,136,4785,2059,8676,2008/4/8 18:53,2021/3/31 0:00,,,,,,,,,
PV7wPkH5CTTQKmF4U-WnBw,318,1,318,235,5,24,94,42,338,18,197,2593,110,1315,1402,4519,2009/1/26 20:22,2021/3/31 0:00,,,,,,,,,
j6wLUT0ZXi-x0otelYIFpA,155,8,155,101,2,11,93,51,339,5,65,1378,61,1160,1005,2462,2010/6/7 15:38,2021/3/31 0:00,,,,,,,,,
mIo2cFs_89a7i0DWHT9F-w,120,2,120,80,1,13,56,69,243,4,94,4680,156,1716,2337,8265,2009/11/11 0:10,2021/3/31 0:00,,,,,,,,,
8-4W2kWgly4368CqomkfmA,85,5,85,57,7,12,42,11,96,13,48,874,123,637,1310,1635,2006/12/13 16:48,2021/3/31 0:00,,,,,,,,,
iC5JO52dGKJNxfzp3OVLPw,82,3,82,30,8,4,78,2,105,2,21,791,53,1134,1023,1402,2008/1/6 18:40,2021/3/31 0:00,,,,,,,,,
CMW-yrCQrRnhAg0yvRajvA,13,0,13,9,1,6,12,1,35,1,12,350,35,234,1572,981,2010/12/18 20:41,2021/3/31 0:00,,,,,,,,,
oyXIV-9GRBBZrFydPCaR2w,738,19,738,529,14,136,286,242,1127,48,421,12945,399,8709,1999,15611,2010/1/25 5:15,2021/3/31 0:00,,,,,,,,,
MoCD_-Eh_j6-dI0V57hG9g,454,11,454,292,5,30,158,99,385,7,127,2192,125,1607,1327,3863,2010/9/25 15:57,2021/3/31 0:00,,,,,,,,,
83hGjT-0qeA-x3wKM7X5Zw,113,16,113,52,1,9,41,43,101,13,49,2421,176,1890,1005,3998,2009/5/16 6:13,2021/3/31 0:00,,,,,,,,,
mhp7ixQA9dqRqXKYcW3F7Q,148,2,148,72,26,16,86,8,158,11,93,1809,84,1331,1375,3984,2010/7/14 18:04,2021/3/31 0:00,,,,,,,,,
82dCHyU-ANOgdhxUgZsUeg,323,10,323,88,2,20,163,46,246,14,117,3389,180,2322,3123,5687,2008/12/31 11:00,2021/3/31 0:00,,,,,,,,,
#NAME?,73,1,73,43,1,13,45,9,50,4,66,867,65,535,1354,1721,2008/10/7 2:53,2021/3/31 0:00,,,,,,,,,
vQAM8ZNOl9mzScxdwSd1DA,546,4,546,352,8,27,262,250,934,18,140,5948,160,3197,1300,8187,2010/10/10 19:15,2021/3/31 0:00,,,,,,,,,
lxOcZ1VZ58nSCFgcunecjw,29,0,29,3,0,3,8,1,15,1,6,330,43,217,1301,688,2008/2/25 7:09,2021/3/31 0:00,,,,,,,,,
rm-oUeqX0T3-SvaoGw2UJA,82,6,82,69,3,15,40,35,93,7,97,2310,96,1855,1719,3237,2010/10/19 4:54,2021/3/31 0:00,,,,,,,,,
UE-rXhA8njNnADFkDA3EuA,25,3,25,7,1,9,12,7,35,13,8,666,63,936,2578,1800,2006/3/14 22:23,2021/3/31 0:00,,,,,,,,,
3uhU_DdYjI0tmB9iOfXPrQ,24,1,24,9,0,11,67,1,37,5,29,727,39,1698,1064,3293,2009/12/27 19:04,2021/3/31 0:00,,,,,,,,,
A2N4y0VeZ-3TtmBVCSVVnQ,92,0,92,34,0,8,43,12,67,8,47,1096,88,580,1629,1674,2010/8/2 23:22,2021/3/31 0:00,,,,,,,,,
jjDyqPj4d-FZt3ktZrKxbw,23,0,23,2,0,8,50,10,40,0,12,505,49,640,1058,1364,2010/9/11 17:58,2021/3/31 0:00,,,,,,,,,
TAzGPFt9x99JCYWtDmZDWg,66,0,66,30,3,10,44,6,38,2,23,553,44,489,1358,1304,2007/12/14 4:37,2021/3/31 0:00,,,,,,,,,
bhJ6ivAuSpgXP4JiKWjSZQ,19,1,19,16,0,8,23,1,14,3,13,547,46,382,1050,1313,2008/5/2 2:12,2021/3/31 0:00,,,,,,,,,
omtZLg0ryIeaJfLTM7JPIA,87,4,87,35,1,4,31,37,38,3,80,3662,158,2327,1787,5879,2011/6/14 7:07,2021/3/31 0:00,,,,,,,,,
Qx-5FRNpL14H2TtIKmB1kA,53,6,53,24,0,9,63,9,128,1,38,963,71,1464,1293,2651,2007/9/24 5:15,2021/3/31 0:00,,,,,,,,,
D0ZM-N77uasOK146KBwMeQ,297,6,297,114,1,50,130,79,191,19,101,2709,184,2027,1178,4327,2009/1/19 19:43,2021/3/31 0:00,,,,,,,,,
2PjSttJjhmhFBaHOoiXHpw,57,4,57,41,3,12,23,8,39,12,29,1032,50,1053,1024,1570,2008/10/7 17:12,2021/3/31 0:00,,,,,,,,,
wjQv92px4xHjbBoATkOTUw,59,3,59,17,6,9,33,7,50,4,30,812,55,578,1185,1729,2006/6/16 2:33,2021/3/31 0:00,,,,,,,,,
TqXAebtAtO90ZmN_odc8mQ,88,2,88,33,4,18,46,3,65,4,64,1943,83,1643,2171,4724,2009/3/25 20:23,2021/3/31 0:00,,,,,,,,,
eIa4QJXp5ZNmuFORnuPvDA,47,9,47,30,5,9,33,49,49,4,63,1423,267,874,2253,3510,2010/1/26 2:07,2021/3/31 0:00,,,,,,,,,
3efMTDumo2gJwBQ-U_qVDw,206,0,206,109,2,80,29,29,107,13,105,4340,139,3031,1476,6054,2010/8/17 21:46,2021/3/31 0:00,,,,,,,,,
5wf-b9hqWbWWPMg_FU50QA,39,8,39,20,1,5,28,11,40,4,42,720,68,378,1115,1648,2009/9/8 14:56,2021/3/31 0:00,,,,,,,,,
Ud8tcgnxp0w0qBtXt_DKOg,35,3,35,31,1,18,30,5,44,6,10,630,60,626,1407,1235,2008/5/17 15:03,2021/3/31 0:00,,,,,,,,,
1wE7oHKgNOLPM0QWS3jm9w,1378,0,1378,817,4,34,263,98,1332,23,321,7982,138,4189,2238,9376,2010/4/25 1:41,2021/3/31 0:00,,,,,,,,,
qjfMBIZpQT9DDtw_BWCopQ,2588,73,2588,903,6,77,1684,1464,2493,42,416,12937,263,5240,2153,15284,2010/8/29 12:44,2021/3/31 0:00,,,,,,,,,
3jZ7W7ZPXBCX7opq1IUdPw,50,0,50,16,0,9,68,33,72,3,52,1484,88,1882,1281,3179,2009/2/1 14:10,2021/3/31 0:00,,,,,,,,,
nvy_iLAKfNoMHPBEj8QhFw,116,9,116,51,1,16,31,24,103,15,69,2675,101,2096,1135,3485,2009/11/13 3:15,2021/3/31 0:00,,,,,,,,,
61KaLPuWHwSi6i_eYX4-RQ,677,75,677,471,7,32,300,338,1571,34,251,8842,761,4050,1019,12246,2010/6/6 18:22,2021/3/31 0:00,,,,,,,,,
ip33O1S-GUIDXHwcahhT5g,577,10,577,273,18,39,246,192,542,19,311,4280,140,2744,1052,5917,2007/2/1 18:02,2021/3/31 0:00,,,,,,,,,
kNL4SpfIdMC8GywGayDEOw,60,1,60,24,2,6,27,3,58,2,37,477,40,241,1122,949,2010/8/30 21:18,2021/3/31 0:00,,,,,,,,,
tgrs5VQ6thhouiEtMU-N_w,144,0,144,101,4,9,109,87,99,0,77,1880,151,1681,2795,4149,2011/1/10 9:33,2021/3/31 0:00,,,,,,,,,
FIDPP65G4FxtZfqt5HwWWg,223,20,223,210,12,26,78,72,215,15,170,4277,250,3268,1352,5764,2012/1/1 9:08,2021/3/31 0:00,,,,,,,,,
eZGoPMRfq2hw5LfwJg0uTA,94,0,94,34,0,6,88,48,114,3,69,1773,89,921,1523,3330,2009/8/2 13:31,2021/3/31 0:00,,,,,,,,,
np_PA4ejejVhk4klYvnMDA,6,0,6,4,0,5,16,1,20,1,17,513,50,664,1460,1110,2010/5/31 23:55,2021/3/31 0:00,,,,,,,,,
KzKb7hRHw45AScttackzWg,37,1,37,17,1,5,15,9,32,2,22,1051,61,526,1127,1810,2010/12/28 0:26,2021/3/31 0:00,,,,,,,,,
lBIfa3INjAj_z2_amlnq3w,22,2,22,6,1,5,20,10,35,2,14,391,62,433,1163,1334,2010/11/23 14:08,2021/3/31 0:00,,,,,,,,,
PvBmRN4suldo06Kcz2-vcw,60,9,60,56,0,10,31,16,58,2,39,790,57,1027,1026,1451,2006/8/30 22:24,2021/3/31 0:00,,,,,,,,,
SlgpAnj2gQd44EM_Uq6DkQ,363,1,363,95,77,36,269,149,330,9,246,1842,123,1333,1419,4024,2009/7/7 21:14,2021/3/31 0:00,,,,,,,,,
NXw0bCLF5ZtFMfhcj7CFSw,16,1,16,5,0,14,26,15,23,8,9,425,45,463,1349,1260,2009/10/12 19:04,2021/3/31 0:00,,,,,,,,,
O3nhfuz6W4wlmIQgM_Oo2g,229,12,229,121,17,34,156,154,273,11,145,4117,309,2332,2072,6520,2012/1/21 14:56,2021/3/31 0:00,,,,,,,,,
S9Jw00eZHVj5_0sOM_C5Rg,130,2,130,58,0,9,65,19,109,4,31,901,97,614,1401,1652,2010/2/17 1:28,2021/3/31 0:00,,,,,,,,,
U13tLFucJNz1fNv_Xgdj0g,43,0,43,13,4,6,12,1,20,5,17,645,73,311,2143,1203,2005/7/18 5:39,2021/3/31 0:00,,,,,,,,,
NoOaVw8YAe4SlgWGLWMY8Q,267,5,267,104,0,24,100,19,151,16,182,2895,168,2059,1773,4653,2009/2/15 16:10,2021/3/31 0:00,,,,,,,,,
RkVNb4DpKwehS3FAziAMVA,76,1,76,42,3,21,44,16,52,7,23,1310,59,501,1751,2497,2007/3/20 21:15,2021/3/31 0:00,,,,,,,,,
mVA4IeYyVKPUWRrN5oplMA,328,3,328,112,1,9,29,114,107,20,60,4145,122,2705,2607,5489,2009/8/7 15:10,2021/3/31 0:00,,,,,,,,,
kLm3B6LeboEZWX_4otpILA,12,1,12,5,1,1,9,3,31,2,6,238,35,182,1642,780,2010/4/11 1:43,2021/3/31 0:00,,,,,,,,,
IdnbvI-jYalwwSdLldiw0w,15,4,15,12,0,5,23,18,20,4,16,609,63,424,1373,1263,2009/5/4 17:40,2021/3/31 0:00,,,,,,,,,
jwtTBTYuL8249q26lmJH6A,57,5,57,32,1,8,42,4,49,6,30,1184,94,685,1712,2303,2010/5/16 23:32,2021/3/31 0:00,,,,,,,,,
osM4Ssqj-w-JTXGVe7TTuA,12,2,12,11,1,5,13,13,24,0,12,1518,104,386,1064,1901,2009/6/2 19:56,2021/3/31 0:00,,,,,,,,,
8h1r7mXd-H225yDgc4EMPg,52,4,52,33,15,9,22,5,73,10,31,1138,81,550,1424,1945,2005/11/23 14:16,2021/3/31 0:00,,,,,,,,,
mYPZS1q2swR59_BFO_Xm6g,407,8,407,172,0,9,131,63,524,13,190,3006,132,1384,1229,3831,2008/9/8 22:07,2021/3/31 0:00,,,,,,,,,
uIBhZTxEdOw1FRVpSJ45mQ,56,7,56,21,1,11,94,63,45,7,19,3369,158,1744,3128,5565,2009/12/29 17:06,2021/3/31 0:00,,,,,,,,,
ZiO2Wr41kZ4Vz64aheBFPQ,33,1,33,7,1,6,34,13,39,2,7,459,55,290,1353,1475,2009/4/10 1:37,2021/3/31 0:00,,,,,,,,,
2E2LAo_ZAvo7FE18VDAJCQ,88,1,88,34,1,7,28,5,70,5,34,979,67,666,1013,2077,2009/10/15 4:08,2021/3/31 0:00,,,,,,,,,
adKonsQWY64vJYglPotH5Q,80,2,80,73,0,15,32,16,87,3,78,4665,227,3049,2344,6243,2012/1/6 6:52,2021/3/31 0:00,,,,,,,,,
fkawweeCwxO7cWq8EgEkFw,40,0,40,13,5,11,37,18,71,2,19,827,52,345,1140,1396,2009/4/12 0:04,2021/3/31 0:00,,,,,,,,,
yVxVGS68r_IDNIFWTK0JTw,33,1,33,9,2,7,20,5,36,4,20,598,56,342,1083,1797,2009/11/27 19:09,2021/3/31 0:00,,,,,,,,,
m8chY7QWNWfeisYG0yiK4Q,68,9,68,48,0,16,54,13,65,7,61,755,121,527,1218,2096,2010/2/19 17:53,2021/3/31 0:00,,,,,,,,,
BBF-yAOdEjq9n4qVlObOdA,7,0,7,1,0,0,4,4,14,1,5,227,18,181,1171,699,2008/5/12 23:35,2021/3/31 0:00,,,,,,,,,
ThkRYqLyPL9pdethCPs8Bw,50,1,50,27,1,7,23,14,49,2,17,1396,70,1057,1534,2488,2010/8/19 14:33,2021/3/31 0:00,,,,,,,,,
v7gsMsxQrQlQ4-JCefu4gg,21,1,21,14,0,2,9,2,10,5,20,681,65,380,1125,1391,2007/8/7 17:14,2021/3/31 0:00,,,,,,,,,
s3kRi7b8t2sdtYcsMbqlJA,51,3,51,19,7,4,29,12,25,3,12,554,56,422,2722,1680,2005/9/24 1:41,2021/3/31 0:00,,,,,,,,,
