,user_id,compliment_cool,compliment_cute,compliment_funny,compliment_hot,compliment_list,compliment_more,compliment_note,compliment_photos,compliment_plain,compliment_profile,compliment_writer,cool,fans,funny,review_count,useful,yelping_since,now_date,acceptance,activation,frequency,subscribe,registeration,W1,W2,Wi,Wj
463,I1dKh4olStlU7i-hEi4_TQ,15,5,15,15,0,0,7,2,7,1,9,241,19,249,1412,650,2008/8/26 18:10,2021/3/31 0:00,0.4603399433427762,112.13432161995254,0.06666666666666667,579.5,12.59204121986463,0.10193612000064343,0.05850617517826215,0.1392669301259714,0.021176969491930348
464,kSfpauSTMuRkxKdMLIg5Ag,10,1,10,7,0,4,17,1,19,2,12,256,28,307,1029,612,2010/3/6 10:44,2021/3/31 0:00,0.5947521865889213,92.97151346199699,0.07063829787234042,601.5,11.067906304661951,0.08608859918964944,0.04943259791049488,0.11759677291237093,0.017925779413296646
465,wd3xoNaDLib8dhQ7BxUl6g,373,5,373,99,2,47,490,56,2139,10,84,3219,314,2026,1186,5797,2009/9/20 3:09,2021/3/31 0:00,4.887858347386172,102.89786350227665,0.3330918311900018,5678.0,11.525992470910335,0.12480877136319524,0.08522494364015848,0.15883391731046348,0.051201898051043845
466,WecuAsHBDZGj7Z6_sJcQAw,324,6,324,160,3,35,77,9,186,11,167,4446,262,3472,3477,6059,2006/10/18 23:42,2021/3/31 0:00,1.7425941903940179,240.66159593141006,0.09315303713243185,7119.5,14.447672826830937,0.14859646892739323,0.0970142304633582,0.1929349711374959,0.052678184384810776
467,sE1T1wT2alHRdy5iRezN0Q,23,2,23,13,7,4,11,11,21,2,21,477,66,394,1086,1381,2010/1/6 1:10,2021/3/31 0:00,1.2716390423572743,96.70068277124201,0.06127886323268206,1159.0,11.23053083884706,0.0891173800116347,0.052104665666980146,0.12093219330205006,0.02029126461114392
468,zh7sSdnM3CefK8RBRWahZQ,462,15,462,139,5,29,157,136,538,13,89,2890,170,2057,1099,3809,2008/5/26 16:47,2021/3/31 0:00,3.4658780709736123,85.56470287128674,0.23355413430790314,4463.0,12.844081298958095,0.12173404651371252,0.07721411939845003,0.16000193840139906,0.03894821701231763
469,x0i6NgHySrXWgb17gVMTuQ,58,1,58,25,2,3,20,8,45,4,41,744,87,526,1445,1454,2007/7/7 23:52,2021/3/31 0:00,1.0062283737024222,105.24140883858554,0.0972834067547724,1405.5,13.730336907749638,0.11571921468769551,0.06762213798818575,0.15706175089642188,0.026281435211320453
470,A_OETe5Xr26FTNRPkRQ4zw,612,39,612,483,19,56,357,72,464,38,240,3835,188,2119,1668,5327,2007/8/3 15:39,2021/3/31 0:00,3.1936450839328536,122.13201849142607,0.26522471412108856,5734.5,13.657352270134611,0.13753557259933524,0.08888064935105684,0.17935781860162672,0.0470606675336267
471,nMufnLSs_wV_hl_PgNd_Og,6,0,6,2,2,1,7,0,7,0,5,52,13,52,1416,201,2009/5/24 7:32,2021/3/31 0:00,0.1419491525423729,119.48059681953788,0.1180327868852459,159.0,11.85129667655335,0.09960052965965542,0.058463174929986234,0.1349607426969318,0.02310454254556226
472,fa3P8dibTRU8QG-XwVMigw,43,5,43,18,9,12,24,12,59,9,31,768,88,488,1384,1621,2006/1/26 7:08,2021/3/31 0:00,1.171242774566474,91.20207600283256,0.09210983663538408,1482.5,15.175093162978172,0.1265108723382583,0.07260556002299158,0.17284592944311641,0.026272494102368923
473,Sd357RRT7uLQ3v52aQaLqw,25,2,25,8,1,16,20,0,63,6,14,1341,71,533,1498,2124,2009/8/5 11:03,2021/3/31 0:00,1.417890520694259,128.57229718714677,0.04502251125562781,2034.5,11.65103239790098,0.09707540520373226,0.05815574629025584,0.1305293939115959,0.0247033099094304
474,uZLORfX8rLDLrfOXN4vvFQ,75,1,75,45,1,4,34,41,122,0,43,875,53,431,1488,2831,2010/9/19 21:39,2021/3/31 0:00,1.9025537634408602,141.34672556561466,0.1065989847715736,2095.0,10.527304357745836,0.09403499759881408,0.05896908787675925,0.12417650290420462,0.028829112627524026
475,QuZbJquRtbY9O9JrB9NpxQ,963,25,963,680,41,50,396,66,1646,50,259,7724,172,7754,1720,10452,2007/7/7 11:46,2021/3/31 0:00,6.076744186046511,125.25745832302965,0.19818742768993444,13051.0,13.731717240854817,0.1414629899791459,0.09493085746470091,0.18146065092750252,0.05493556047845834
476,6ivd2u_gj1f42Ep5WKue4Q,55,2,55,51,4,8,24,9,34,2,22,736,44,674,1119,1439,2007/8/6 21:55,2021/3/31 0:00,1.285969615728329,81.98748907331242,0.09336609336609336,1446.5,13.64842383451213,0.11105491817668185,0.06364424927686384,0.15180741252924604,0.02289350193344428
477,Txa_sNMUSHfNzHwaV034fQ,167,9,167,83,6,13,61,117,155,9,97,3767,155,1373,1836,6097,2010/1/19 19:28,2021/3/31 0:00,3.320806100217865,164.03327200036964,0.07866868381240545,5696.0,11.192851167389154,0.10666514765381176,0.06987879896360596,0.13828556600573563,0.03826014606880282
478,RdGgH2C655oklnPT3oZJ0A,40,8,40,22,2,10,29,7,44,4,21,394,50,275,1373,1180,2006/11/23 0:35,2021/3/31 0:00,0.8594319009468318,95.66779383038494,0.12276906435911303,949.5,14.351747281162066,0.12088090375684711,0.0697961414802556,0.16479152794331053,0.025887424083312443
479,LyrAjv8V6HWkceuTB4Xtkw,308,4,308,148,26,29,92,13,226,14,140,2216,115,1213,1264,3262,2008/8/18 8:13,2021/3/31 0:00,2.5806962025316458,100.1975485555673,0.19548647436855476,3403.0,12.615079093467184,0.11626924959660159,0.07247514200984771,0.15391321565115187,0.034833063418088124
480,mGx4_NFJsOGiowPRb2hnBg,21,0,21,10,0,7,31,1,40,2,14,392,45,356,1158,1420,2008/10/22 18:29,2021/3/31 0:00,1.226252158894646,93.11715015156378,0.06780442804428044,1106.5,12.43594760057799,0.09952970510569814,0.05731066612678659,0.13581966871235268,0.021022270939528548
481,3EAHMMsNnN4rrQVPPuzdnw,97,0,97,22,0,19,30,4,19,6,16,509,26,461,1388,1085,2008/9/28 2:32,2021/3/31 0:00,0.781700288184438,111.00913458087857,0.15085158150851583,1040.5,12.503475549471442,0.10832538363080398,0.06445126727632468,0.1460380410115525,0.0267403376793631
482,2iS1vg5TYpV_iEiNC8osTg,62,0,62,37,1,5,51,9,122,3,47,1203,65,466,1560,2353,2009/4/13 15:21,2021/3/31 0:00,1.5083333333333333,130.40581358923146,0.09920437593237195,2043.5,11.962656856034679,0.10438926014278183,0.0634798217846835,0.13955361774595348,0.028317142889118192
483,lmL1P6wJi0Z8Jg8DTPqawQ,191,1,191,63,1,23,104,13,194,13,78,3642,114,3422,1992,7152,2009/1/25 2:36,2021/3/31 0:00,3.5903614457831323,163.57817467826519,0.06133933595948227,7165.0,12.177663700661647,0.1147645954464778,0.07421591601126115,0.14961896994671464,0.03936343133503712
484,LV0tWvAuDUkjNhfrhj5JFQ,177,2,177,57,3,12,93,23,85,2,45,1222,78,846,1077,2616,2008/11/12 19:07,2021/3/31 0:00,2.4289693593314765,87.00653540962007,0.1443210930828352,2381.0,12.378380485208002,0.10687634867388121,0.06457458425243898,0.14323749160502017,0.02821515584777455
485,ke0wwp9Dx5CVUWP18keLag,17,1,17,4,0,3,11,6,19,2,10,349,28,242,1316,870,2010/7/1 20:20,2021/3/31 0:00,0.6610942249240122,122.45867287543656,0.061601642710472276,744.5,10.746482622252643,0.08696886782724883,0.05134007773534637,0.11759412087086198,0.020716207795019877
486,zyLIp7DRFqeIE1Grrh3Zng,542,19,542,465,72,37,142,41,232,12,131,2750,142,1113,1061,3728,2006/8/8 2:16,2021/3/31 0:00,3.5136663524976437,72.45038185381641,0.2944276116453695,3866.5,14.644505285573047,0.1400031735878953,0.08715354203963928,0.1854309653821705,0.041728021835236266
487,CUU_SVpheVGIilr5kUaJ1Q,192,6,192,138,4,11,63,35,147,6,92,3565,117,1648,1568,5091,2009/4/14 17:28,2021/3/31 0:00,3.2468112244897958,131.10721375982624,0.0859860248447205,5210.5,11.959677542018403,0.10837675078244408,0.06857417198830087,0.1425897577840179,0.03436293451365003
488,F1iqe4P-wgJ2zBHgZqtXUA,54,8,54,19,5,11,36,52,65,5,50,933,192,699,1217,2117,2009/1/12 4:21,2021/3/31 0:00,1.7395234182415777,99.64745821605058,0.0957588690317418,1970.5,12.213056125941137,0.10396169893264785,0.06288882143847203,0.13926653479533085,0.02758565409767797
489,MbC0xPzIdGkFMCpPb8yWDA,79,2,79,73,18,17,78,17,120,8,39,1300,122,666,1080,2012,2007/11/30 7:50,2021/3/31 0:00,1.862962962962963,81.00542900861768,0.13323278029160382,2050.0,13.332439729256977,0.11340954515089134,0.0672854018671395,0.1530562423485129,0.02764051163705779
490,ysCBsXWPB-LAiewVS3jZfQ,6304,135,6304,3125,224,370,3546,647,14702,370,1376,19762,1850,12245,4004,27187,2006/11/8 7:31,2021/3/31 0:00,6.78996003996004,278.20965069754413,0.6268033922356996,30522.0,14.392024108297207,0.23901494143101945,0.1904308113755293,0.2807773526301676,0.14867269467685415
491,ez24d08Qyqb7mCKEuTaifQ,814,14,814,531,38,69,312,122,665,54,476,10509,570,11456,1575,12546,2009/4/12 1:51,2021/3/31 0:00,7.965714285714285,131.61265045568658,0.11326823331691345,17540.5,11.966934747889573,0.13087726915202966,0.09491267731034427,0.16179159644362331,0.06400060794079443
492,1P9BpFZ_d3PGCdytDTYJCw,114,2,114,42,3,25,69,3,159,7,104,2238,178,1557,2572,4668,2008/8/13 2:56,2021/3/31 0:00,1.8149300155520995,203.65226334970458,0.07585962424672102,4320.5,12.629371054833067,0.12266722072738882,0.0788152646909914,0.16036097383998388,0.04112352642339898
493,CfX4sTIFFNaRchNswqhVfg,203,1,203,55,0,32,164,51,92,3,76,1972,110,1082,1346,3912,2010/12/15 2:17,2021/3/31 0:00,2.9063893016344724,130.7898226119716,0.12632787826586275,3538.0,10.291320632747738,0.0949128852343602,0.06133614958592417,0.12377439408749191,0.03247620323876573
494,JADdo9NEeO5Az9aOYbyvZA,1287,198,1287,1740,32,107,547,1190,939,77,444,16465,1564,9975,2531,19787,2008/3/28 4:19,2021/3/31 0:00,7.817858553931252,194.58698139984892,0.16977091310273218,23895.5,13.007036656779984,0.1718728436112349,0.13383258401815792,0.20457170108550587,0.10113678362873407
495,jAiGoRmj3eAkeH_3KfudXg,826,105,826,613,73,46,246,77,1147,95,283,4097,104,3209,1251,5413,2008/5/8 0:41,2021/3/31 0:00,4.3269384492406076,97.01284759476754,0.34098592656655397,6411.5,12.895199254696175,0.13358627067800724,0.08770359153679823,0.17302562146696676,0.048266453668590066
496,tqIJV0lrKZbN37mHUNflEw,59,2,59,32,17,8,22,0,57,5,22,848,77,1668,1036,2225,2008/3/11 17:09,2021/3/31 0:00,2.1476833976833976,79.37410222536673,0.05969204809112002,2409.0,13.05211613050422,0.10487338679104172,0.06079819915787996,0.14275883853234533,0.022914404149003167
497,F262q88zc7zsdEeNCzcA0A,74,13,74,71,0,7,27,24,52,4,55,1420,113,1061,1393,2168,2008/1/29 23:44,2021/3/31 0:00,1.5563531945441493,105.79997389160627,0.08625510862551086,2381.0,13.166354855882576,0.11156446753663649,0.06630232215365167,0.15047022429047502,0.027398344085496903
498,AEowRtLGb_AdqFAZ8e6C9A,37,0,37,7,0,8,28,8,34,2,16,794,53,474,1416,2164,2010/4/20 6:25,2021/3/31 0:00,1.5282485875706215,129.37183316584836,0.051573426573426576,1742.5,10.945195452125636,0.09106425729441771,0.05495290837664631,0.12210433008309393,0.023914295774228655
499,h3CUVrO5yzV9mWkzye8ajQ,70,4,70,49,1,6,20,35,37,8,25,1382,72,988,1053,1823,2008/11/3 6:37,2021/3/31 0:00,1.7312440645773979,84.88891048356109,0.0775101359408538,2132.5,12.40444710624382,0.10047663439478507,0.05874184423643566,0.13635037606140787,0.02286969477052117
500,3G9Jkn7hKc8fmbdK8_lC8g,142,18,142,180,2,8,46,25,107,6,51,1042,78,982,1058,1455,2008/6/18 20:49,2021/3/31 0:00,1.3752362948960302,82.78138816809182,0.20896809427996552,1778.5,12.780650619819,0.11318761023892769,0.06826763607263285,0.15179927325085008,0.029657787631319307
501,ggl6fl-PM5O1WrdReL0l4A,145,1,145,51,1,12,49,32,122,9,55,1658,120,1329,1434,3376,2008/1/28 7:34,2021/3/31 0:00,2.3542538354253835,108.87608110765014,0.09775263240609776,3241.5,13.170936953380485,0.11460073718580178,0.06940643155017052,0.15344821330123656,0.030560795524824012
502,oAf9OkoaeE252ijLydHUqA,619,15,619,360,19,36,292,153,914,16,303,3548,296,1334,1006,5068,2008/6/27 0:49,2021/3/31 0:00,5.037773359840954,78.85068307157107,0.3362814070351759,5123.0,12.75829150505742,0.1321975371725111,0.08759073049456688,0.1705402101874279,0.04925025538430581
503,_72QdatN4fPKO5QSNGFYRA,16,0,16,10,0,1,9,0,4,4,6,296,22,309,1025,836,2011/4/13 3:06,2021/3/31 0:00,0.8156097560975609,102.85564162647712,0.04580152671755725,731.5,9.965423226100844,0.0759758924653281,0.044159087233557805,0.10332448070868022,0.01681170035201629
504,ixxfMzn3-vBRgG10ofwLgw,58,3,58,40,0,7,33,3,61,1,27,898,46,971,1052,1958,2005/3/7 0:35,2021/3/31 0:00,1.861216730038023,65.48135507169624,0.07603867258949569,1936.5,16.06564187390676,0.13006342385389733,0.07302612809404353,0.17909058268709016,0.024001000176679336
505,lIMA29eEeNsYWF5VaflG_g,145,10,145,57,2,11,86,30,168,5,71,1538,107,1380,1092,3253,2009/6/2 0:45,2021/3/31 0:00,2.978937728937729,92.32775121347811,0.11829525198509155,3139.0,11.82742984257358,0.10227146529867871,0.06281196673904253,0.1361895199357727,0.028895562952777423
506,RlXfOTtpgTfcisRmukrGbw,495,10,495,362,7,28,268,37,445,25,152,2882,126,2196,1730,4718,2006/12/15 21:27,2021/3/31 0:00,2.7271676300578034,121.07101670903903,0.23723968966925277,4961.0,14.289134154688568,0.13890549849876258,0.0875399488975025,0.18305765097334534,0.04339006090003847
507,mJCK1qpsCkKePozYIrIT-g,2055,125,2055,1338,137,130,573,714,1689,239,878,9612,218,7926,1049,12430,2009/1/5 14:42,2021/3/31 0:00,11.84938036224976,85.76539420410698,0.3314535504538174,15093.0,12.23104038329911,0.14187280171918631,0.10190526848916462,0.1762279286811339,0.06755257933229716
508,1pzP58PeWictHQzctMU0nQ,335,31,335,235,21,28,119,151,401,30,95,5147,241,2907,1295,6746,2009/4/4 21:48,2021/3/31 0:00,5.20926640926641,108.03765339160329,0.12033783783783784,7520.5,11.986561715719825,0.11365221014602567,0.07471043981990487,0.14712537027535733,0.04123916333590932
509,To0GTLW5MGZwOg5TxxZIQA,802,49,802,718,42,43,363,149,800,41,299,6787,281,4845,1587,9499,2008/2/7 4:28,2021/3/31 0:00,5.9855072463768115,120.74030850093128,0.19440632246462544,10706.0,13.143912084569168,0.13521303681511654,0.0911166228334156,0.1731170368593886,0.053214886108373216
510,S90dZGaWl8-Cy_DKisbK-A,51,2,51,27,0,11,65,1,122,11,70,3373,47,3911,1085,2819,2011/7/27 13:35,2021/3/31 0:00,2.59815668202765,112.12438735181749,0.04068098584578838,5075.0,9.676752985017872,0.0796839982066176,0.050118024092344234,0.10509794332440621,0.02470537700775895
511,nXMMoDzXRByQiWH9cf-FAQ,632,15,632,469,34,37,474,258,1018,81,173,4275,121,2706,1109,5004,2008/7/3 15:27,2021/3/31 0:00,4.512173128944996,87.0473327719106,0.3189820609094702,6053.0,12.740195071868582,0.12928552094045034,0.0844724569186574,0.16780545134814373,0.04595466411211863
512,1yXVKvK7uYjAZnonIl3jNg,44,1,44,17,2,8,29,21,40,3,53,2024,126,1129,1734,4043,2010/6/19 22:53,2021/3/31 0:00,2.3316032295271047,160.86766959228285,0.03640911617565314,3661.0,10.779045935052094,0.0962527844076937,0.06118013513132247,0.12640010481017125,0.031034389073783766
513,bQCHF5rn5lMI9c5kEwCaNA,487,0,487,251,0,16,97,298,459,5,173,25324,299,15441,6400,30710,2012/3/18 10:04,2021/3/31 0:00,4.7984375,708.4536839278393,0.03180132913606156,35887.0,9.033759221233554,0.1858373315907164,0.15653462908211144,0.2110260456796396,0.13134933874703247
514,bs_FiiqQNyUg6Fh_WqyLyQ,74,3,74,40,1,11,46,8,77,6,36,1255,74,884,1481,2099,2006/11/19 14:09,2021/3/31 0:00,1.4172856178257933,103.12543862749857,0.08872109485606418,2156.0,14.361151038101756,0.12121213510939018,0.07072754177413151,0.1646068931755175,0.027334703123967186
515,m3FleKsUG-1UNqJsJZid9A,277,23,277,206,21,26,103,61,147,43,96,2467,245,1753,1267,3295,2007/1/9 20:15,2021/3/31 0:00,2.6006314127861088,89.09469175094608,0.1703260146373919,3880.0,14.220824777549623,0.1292999184288021,0.07962371515734404,0.1719999134806617,0.03692580936271286
516,zHWQe2LR1EgRSqvgO-A1ow,1816,18,1816,570,26,69,1072,645,2410,40,497,10863,382,6634,1699,12817,2009/4/4 18:21,2021/3/31 0:00,7.543849323131254,141.73741038175103,0.2961997756812034,15348.0,11.986955281770475,0.14215097910478944,0.10280123730288904,0.1759750921770771,0.0689795737772609
517,9EeEpkZg5jV18N_KvrcT6g,470,3,470,172,17,39,187,68,692,15,104,1815,134,1303,1494,3075,2009/6/8 19:51,2021/3/31 0:00,2.0582329317269075,126.51556303050297,0.3612142741805264,3163.5,11.808823864932695,0.12522155688377062,0.08244230468544161,0.1619933032882769,0.04567263494031761
518,9zK9ZYmGa0ciHf2NlucboQ,50,3,50,29,0,12,53,23,52,7,15,628,57,1030,1481,1634,2006/7/29 5:22,2021/3/31 0:00,1.1033085752869682,100.94379961843488,0.08930741190765493,1674.5,14.671530154384362,0.1227809241713308,0.07083294266263007,0.16743353913460202,0.026182263857388765
519,dsX3MiQiTy3OVI8MKn0I4w,416,11,416,305,0,25,196,214,222,6,281,9327,294,5357,1986,13173,2011/5/29 4:21,2021/3/31 0:00,6.632930513595166,201.84281692002415,0.07509782101446674,14075.5,9.839339493497604,0.11120620527478242,0.08198556997759125,0.13632363296388172,0.056870074225563845
520,b_Z2vamgc15EzlHeW9t6yA,117,2,117,78,3,15,69,4,219,13,58,2169,140,935,2034,3977,2007/1/3 6:40,2021/3/31 0:00,1.955260570304818,142.84910215461525,0.09814997881655134,3610.5,14.238801429766523,0.1291771362634964,0.07898662079796241,0.17231920218007413,0.03584663653977185
521,C0tn9ThfsBsWZ44N6dCTXQ,713,3,713,351,5,10,99,307,226,8,92,5441,102,2593,1071,6834,2006/8/21 9:19,2021/3/31 0:00,6.380952380952381,73.31544427439268,0.1699623352165725,7485.0,14.60810898167161,0.13545037226769607,0.08509182597906544,0.1787369301927775,0.04180747349802091
522,hlPOotTeYCyd5TQAKpv5LQ,89,6,89,56,2,9,49,8,91,4,47,837,93,656,1114,2200,2009/2/6 16:25,2021/3/31 0:00,1.9748653500897666,91.73833443846775,0.12185215272136475,1893.0,12.143233325728193,0.10304011531335401,0.06182033111969886,0.1384712141986377,0.026390880855365707
523,ms7gg62p6gEfc6-YHNaebQ,107,15,107,75,3,13,74,27,95,5,79,1313,164,828,1105,2993,2009/10/18 17:10,2021/3/31 0:00,2.7085972850678735,96.52565582415026,0.1168679392286716,2649.0,11.447733667959541,0.09953272906330084,0.061666306088305964,0.13208144353851775,0.02911920361956062
524,488KrW58ryVduy0Me8DRxg,53,1,53,22,0,10,55,3,50,3,23,740,37,403,1153,1964,2010/1/17 18:43,2021/3/31 0:00,1.7033824804856894,102.96102305007014,0.08786610878661087,1572.0,11.198412426800518,0.09219943828957783,0.05495675759833316,0.12421194775905502,0.022945719705530627
525,zUKeZNu4tCG56xjwWH54Vw,1757,14,1757,1057,38,77,1025,1780,1775,27,764,21786,648,16211,2665,26927,2008/12/5 15:54,2021/3/31 0:00,10.103939962476549,216.38911042135013,0.15511983241944427,32786.0,12.315776865160847,0.16302075872748567,0.12719567893801056,0.19381549121649513,0.09640384864239966
526,nV340H_xSy7m7icIS6776A,42,3,42,8,0,9,13,2,44,3,13,539,57,457,1088,1264,2008/10/27 18:10,2021/3/31 0:00,1.161764705882353,87.58446376669632,0.07920353982300884,1158.5,12.422294471062438,0.09961181486372282,0.05744459438988161,0.1358572391945669,0.021200740638835862
527,JzP5uJjhZb0Vj8J_bn3mOg,291,5,291,112,0,26,231,222,357,13,156,4824,206,2078,1563,7435,2009/5/23 22:26,2021/3/31 0:00,4.756877799104287,131.87275159155155,0.11885331659342958,7271.5,11.852334778310137,0.1145702885341528,0.07563748165081184,0.1480357534034548,0.04217391887823266
528,sVy5pmUN2J0sE2AzmgoBvw,72,1,72,29,0,8,32,5,48,1,21,600,59,389,1134,1462,2007/5/6 6:37,2021/3/31 0:00,1.289241622574956,81.57069487739409,0.11791105671154631,1255.0,13.90205148680508,0.11527985529470122,0.0665170905157019,0.15719457288659336,0.024604190911447745
529,DICLJDdq0HpvOVYR5mB4gA,137,0,137,86,0,36,45,6,143,5,129,2352,164,1569,3053,4527,2010/1/12 19:12,2021/3/31 0:00,1.4828037995414347,272.2964079898418,0.08570075757575757,4306.0,11.21204654346338,0.12007784527442682,0.08093916063861893,0.15372032545896108,0.04729869064424569
530,dKCEIzXWKjQoorZ4R6PBvg,58,1,58,13,1,8,41,11,80,2,23,635,48,514,1042,2119,2008/7/19 21:29,2021/3/31 0:00,2.0335892514395395,82.07502555997958,0.09057527539779682,1658.0,12.695701194007148,0.10343759858249041,0.060228692072285504,0.1405784323705688,0.023089494963480443
531,Lb37hatAjI3fgHEh2lMNEw,78,0,78,25,2,5,28,5,70,10,36,649,86,726,1319,1454,2007/5/29 10:09,2021/3/31 0:00,1.1023502653525399,95.31257354617122,0.11912336514669494,1457.5,13.838677846224048,0.11708512237124781,0.06845152187982767,0.15888883609671572,0.02664966353935612
532,rW-iz5OKzzp2WOHh-CC9uQ,25,1,25,7,0,5,21,1,34,1,13,274,44,189,1203,794,2009/7/11 20:11,2021/3/31 0:00,0.6600166251039069,102.65874402057686,0.10580747812251393,650.5,11.718436763251958,0.09641800809812698,0.056495360235949726,0.13073409972199895,0.022180797761052584
533,8Z9ugoA4MGwiJVh-CB8bhQ,143,16,143,136,3,9,45,34,96,10,49,1167,99,784,1225,1869,2006/5/16 20:11,2021/3/31 0:00,1.5257142857142858,82.36711180803519,0.17905759162303664,1959.5,14.87244087002814,0.1301803645239829,0.0768494834972673,0.17602171144299,0.03101020689744362
534,CESIxRplQxxE0ruEXrrVSg,46,4,46,29,1,6,23,9,49,5,20,1146,90,489,1053,1817,2008/1/16 8:28,2021/3/31 0:00,1.7255460588793923,79.75044250132333,0.06894553881807648,1771.0,13.203688493421552,0.1062595818109748,0.061293546821662194,0.14491076667868621,0.022644037501992603
535,tORKMQQnMJLzCEsRXQikyg,30,7,30,11,2,10,39,5,31,2,13,428,39,342,1668,934,2007/9/6 7:13,2021/3/31 0:00,0.5599520383693045,122.96144779500156,0.1056338028169014,871.5,13.565227393718155,0.11587664507815454,0.0678113432734016,0.15719187105646878,0.026497954193339848
536,GFyA9ULGAeD-xZEPto2y7A,740,61,740,396,18,43,534,225,2771,53,352,16680,1382,6741,1487,24545,2011/1/17 22:05,2021/3/31 0:00,16.506388702084735,145.8027130290831,0.12369178167868908,24674.0,10.198712829872994,0.14486273804523087,0.12058307709315366,0.16573353539624983,0.09971493422683092
537,HJdFNtGwRUpDI6KvorA4cw,218,2,218,76,13,26,109,15,193,4,151,1707,121,1080,1102,3392,2008/12/17 21:59,2021/3/31 0:00,3.0780399274047188,89.72312990744062,0.16588444732157306,3150.0,12.282228686592136,0.11001071880092538,0.06815943347350492,0.14598468810983675,0.032187245883933464
